eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
261.14,23.886,2060,9.091854e-05,0.0,1.3408676,-9.310912e-05,21.7457,0.7806617319583893,800,1638400,804.2158906910045,1638400
274.24,22.576,2064,2.7690401e-05,0.0,1.3408278,-9.5985946e-05,20.136318,0.8136597275733948,810,1658880,814.1247853829991,1658880
273.02,22.697999999999997,2079,3.2833425e-06,0.0,1.3408787,6.2812964e-05,14.828969,0.8687990754842758,820,1679360,824.0070450549974,1679360
274.16,22.584,2068,5.215889e-06,0.0,1.3406861,5.2772317e-05,9.648281,0.9062666818499565,830,1699840,833.8821884799981,1699840
284.53,21.547000000000004,2072,3.1889114e-05,0.0,1.3408326,-0.00015937586,9.179224,0.9161445274949074,840,1720320,843.7530999650044,1720320
299.59,15.286668339999999,2059,3.6633105e-06,0.0,1.3400102,6.0137652e-05,150.24202,0.19590938091278076,850,1740800,853.6133437950048,1740800
326.46,12.599668340000001,2084,6.022559e-05,0.0,1.3409373,1.1416094e-05,4.8703938,0.9167537242174149,860,1761280,863.4611016389972,1761280
348.83,-0.026490669999998762,2082,2.1482752e-05,0.0,1.3433027,5.8219768e-05,139.05756,0.19403529167175293,870,1781760,873.3234531829949,1781760
411.03,-30.56854155,2073,8.962153e-05,0.0,1.3426504,-0.000120541314,5.0729628,0.8968330398201942,880,1802240,883.1471093510045,1802240
435.76,-40.74338739,2081,1.5672523e-06,0.0,1.34257,5.483511e-06,141.43718,0.23440587520599365,890,1822720,893.0402733609953,1822720
403.08,-34.75606036,2062,2.9341598e-05,0.0,1.3424568,0.00019868778,134.45529,0.34016185998916626,900,1843200,902.9194730900053,1843200
492.56,-70.82835133000002,2066,0.0004660327,0.00012207031,1.3470308,-0.00014140015,29.89111,0.427919864654541,910,1863680,912.8680251220067,1863680
619.84,-101.86374446000002,2239,0.008557286,0.12451172,1.3481832,-0.00310264,23.18995,0.19902420043945312,920,1884160,922.460619489997,1884160
748.55,-132.11864862000002,2062,0.0014795791,0.005493164,1.3516462,0.0001552509,15.429708,0.034597694873809814,930,1904640,932.3914077679947,1904640
871.26,-153.08453928,2043,0.0018597329,0.01953125,1.3496538,-0.002124172,10.243687,0.020556926727294922,940,1925120,942.4093649980059,1925120
982.96,-180.52261745999994,2045,0.00079423457,0.0014648438,1.349533,-0.0005087636,5.567267,0.01524651050567627,950,1945600,952.4011889669928,1945600
827.49,-121.27992198999999,1956,1.0300343e-05,0.0,1.3449619,-7.4804586e-05,78.639435,0.21734285354614258,960,1966080,962.4505724170012,1966080
422.79,-11.17350298,2056,6.0090592e-06,0.0,1.3450882,-1.7964223e-05,67.667786,0.511496365070343,970,1986560,972.4052436329948,1986560
376.62,-0.5851295599999992,2073,2.382554e-06,0.0,1.3456006,2.745897e-05,35.758812,0.5503818988800049,980,2007040,982.425512560003,2007040
436.97,-21.350262249999997,2051,4.1356625e-06,0.0,1.3446114,3.962702e-05,48.49977,0.5380949378013611,990,2027520,992.3136064440041,2027520
455.25,-25.21266494,2079,2.2504626e-05,0.0,1.3444157,0.000128635,43.439236,0.5829841792583466,1000,2048000,1002.2576258680056,2048000
425.92,-12.74864377,2059,1.3182354e-05,0.0,1.3438603,-2.6180496e-05,39.827644,0.6446950137615204,1010,2068480,1011.9058318780008,2068480
429.18,-9.40354543,2014,1.4273454e-06,0.0,1.3441504,-2.531422e-06,166.34387,0.14615792036056519,1020,2088960,1021.9256632619945,2088960
501.13,-34.58383281,2098,2.846182e-05,0.0,1.3456242,-0.00020525791,13.55549,0.44289451837539673,1030,2109440,1031.847396223995,2109440
588.9,-58.592736699999996,2020,0.0014716708,0.0020751953,1.3439218,-0.00040660103,23.072989,0.289124071598053,1040,2129920,1041.9246120759926,2129920
608.44,-74.62218614,1951,2.8053007e-06,0.0,1.3434029,-6.8904104e-05,68.495094,0.4440537095069885,1050,2150400,1052.1099836929934,2150400
396.04,-14.408948799999997,2039,1.3493811e-05,0.0,1.342477,-9.4631556e-05,51.396603,0.6183338463306427,1060,2170880,1062.3278348239983,2170880
341.15,11.51779163,1984,9.059582e-06,0.0,1.3430575,0.00012709221,42.76314,0.7111700773239136,1070,2191360,1072.4953416399949,2191360
364.24,2.511595580000001,2071,1.4221892e-05,0.0,1.3414564,-0.000122026424,31.836254,0.6557057201862335,1080,2211840,1082.7221297999931,2211840
431.18,-22.277603440000004,2099,3.3153608e-06,0.0,1.3405352,7.104827e-07,25.754574,0.5619432926177979,1090,2232320,1092.5827182299981,2232320
516.37,-54.96135241000001,2094,1.2518956e-06,0.0,1.3396605,3.7990976e-06,147.27548,0.048789262771606445,1100,2252800,1102.4216462990007,2252800
487.53,-45.71819115,2070,9.549888e-06,0.0,1.3424048,-1.9075436e-05,37.69211,0.6496166288852692,1110,2273280,1112.2928811890015,2273280
391.59,-7.766395400000001,2062,5.774282e-06,0.0,1.3420799,-6.9664835e-05,28.867683,0.6934187412261963,1120,2293760,1122.2158826109953,2293760
432.61,-25.878991019999997,2026,9.020402e-06,0.0,1.3412833,-5.9904705e-06,30.427885,0.7004084289073944,1130,2314240,1132.1098982529948,2314240
460.26,-32.66334796,2091,8.571286e-06,0.0,1.3423493,-1.5752856e-05,144.35097,0.13543927669525146,1140,2334720,1141.9834009740007,2334720
550.94,-62.449294470000005,2071,0.00031951838,0.0,1.3421263,-1.5808415e-05,19.665876,0.3968352675437927,1150,2355200,1151.8259334780014,2355200
589.02,-78.92157165000002,2072,6.09795e-06,0.0,1.3430595,-3.1868083e-05,41.972652,0.4881276488304138,1160,2375680,1161.6727515160019,2375680
391.17,-13.768116589999998,2079,8.85696e-06,0.0,1.3432811,8.2730374e-05,39.997673,0.6919482946395874,1170,2396160,1171.4019846080046,2396160
332.83,6.22153304,2081,7.5551054e-07,0.0,1.3430083,4.954185e-06,290.19553,0.13420385122299194,1180,2416640,1180.9967369399965,2416640
365.29,-10.67794591,1942,8.136201e-06,0.0,1.3428266,-5.746371e-05,28.46521,0.7832561284303665,1190,2437120,1191.1485217290028,2437120
360.06,-0.8984695999999989,1950,9.552848e-06,0.0,1.3426249,-4.2887405e-07,22.474997,0.8317379951477051,1200,2457600,1201.6056731209974,2457600
374.99,-10.402549539999995,1936,4.9000387e-06,0.0,1.3431612,-9.113338e-05,24.05944,0.7983104288578033,1210,2478080,1212.1115796630038,2478080
409.67,-34.56443058,2015,7.09988e-06,0.0,1.3424478,4.8121714e-05,143.38562,0.3407435417175293,1220,2498560,1222.3885368399933,2498560
460.77,-53.42646926,2049,6.5122254e-06,0.0,1.3415309,-5.475944e-06,15.382196,0.846940889954567,1230,2519040,1232.4764276990027,2519040
