ERewMean,EpLenMean,EpRewMean,EpRewOther,EpThisIter,EpisodesSoFar,TimeElapsed,TimestepsSoFar,entloss,entropy,ev_tdlam_before,meankl,optimgain,surrgain
2.0743961,245.45,509.1,10942.961,13,1979,562.2348718643188,494517,0.0,1.134087,0.999778755591251,0.0008592888,0.0054413513,0.0054413513
2.0777767,245.25,509.5,10981.577,12,1991,564.9454851150513,497455,0.0,1.1341926,0.9998490360303549,0.00097013987,0.006121258,0.006121258
2.0706048,244.75,506.75,10965.313,13,2004,567.6464242935181,500623,0.0,1.1351947,0.9910352090373635,0.00095270824,0.003240318,0.003240318
2.0768375,244.375,507.5,11005.644,13,2017,570.3459365367889,503797,0.0,1.127555,0.9993644276401028,0.000875581,0.0027337044,0.0027337044
2.08258,244.025,508.2,11053.938,12,2029,573.0856602191925,506724,0.0,1.1242908,0.9998627954046242,0.0009099186,0.0049229157,0.0049229157
2.0829678,244.0,508.25,11070.103,13,2042,575.8204357624054,509896,0.0,1.1133729,0.9916994981467724,0.0007939674,0.0032223256,0.0032223256
2.080051,244.175,507.9,11089.933,12,2054,578.5316979885101,512827,0.0,1.1127392,0.9990225938381627,0.0009224871,0.0035594555,0.0035594555
2.077113,244.35,507.55,11037.77,13,2067,581.25350689888,516010,0.0,1.1149904,0.9997965678485343,0.0009361568,0.006348668,0.006348668
2.0913577,244.425,511.15,10993.145,12,2079,583.9801054000854,518940,0.0,1.1057526,0.9998781566609978,0.0008987407,0.005180285,0.005180285
2.0964246,244.125,511.75,11056.487,13,2092,586.7027635574341,522106,0.0,1.1052766,0.9999092253856361,0.0010782137,0.007521694,0.007521694
2.1081898,243.425,513.15,11111.494,13,2105,589.4352824687958,525261,0.0,1.1093134,0.999930271806079,0.0009652092,0.007396724,0.007396724
2.1145597,243.05,513.9,11192.066,12,2117,592.1576130390167,528172,0.0,1.1134714,0.999932341161184,0.000980848,0.0061591677,0.0061591677
2.122966,242.55,514.9,11270.537,13,2130,594.8696081638336,531322,0.0,1.1184381,0.9999620769813191,0.0009490569,0.006214638,0.006214638
2.1298003,242.15,515.7,11333.183,13,2143,597.577253818512,534461,0.0,1.1183772,0.9999512399481318,0.0009782898,0.0061104703,0.0061104703
2.0842357,241.125,502.75,11349.822,13,2156,600.2881238460541,537575,0.0,1.1190485,0.9674525894224644,0.0009587047,0.0040463656,0.0040463656
