ERewMean,EpLenMean,EpRewMean,EpRewOther,EpThisIter,EpisodesSoFar,TimeElapsed,TimestepsSoFar,entloss,entropy,ev_tdlam_before,meankl,optimgain,surrgain
1.5368803,251.925,387.19977,495.0,13,2435,671.1036763191223,614398,-0.0,-0.1755191,0.996812463272363,0.0004589789,0.00110377,0.00110377
1.5612105,252.1,393.57892,495.0,12,2447,673.9072890281677,617423,-0.0,-0.17737585,0.9990058371331543,0.0005470897,0.0027684558,0.0027684558
1.5360852,252.0,387.0416,495.0,12,2459,676.712916135788,620448,-0.0,-0.1778257,0.985702128149569,0.00048686223,0.0027526591,0.0027526591
1.5364773,251.925,387.02295,495.0,12,2471,679.5019521713257,623469,-0.0,-0.17714967,0.9964234807994217,0.0004202001,0.0010226863,0.0010226863
1.5351143,251.9,386.6407,495.0,12,2483,682.2940106391907,626490,-0.0,-0.17320257,0.9987162058241665,0.00039860178,0.00226078,0.00226078
1.5602056,251.75,392.7793,495.0,12,2495,685.0943696498871,629510,-0.0,-0.18137622,0.997781896032393,0.00049964426,0.0025602381,0.0025602381
1.5597388,251.725,392.62262,500.0,13,2508,688.3338878154755,632783,-0.0,-0.18720691,0.9988799699349329,0.00049381866,0.0016998015,0.0016998015
1.536299,251.675,386.66278,495.0,12,2520,691.1130414009094,635802,-0.0,-0.18347937,0.9867129251360893,0.0004665714,0.003205781,0.003205781
1.5366324,251.675,386.747,495.0,12,2532,693.9541280269623,638823,-0.0,-0.18407117,0.9965560038108379,0.0004769205,0.0015338386,0.0015338386
1.5126934,251.775,380.82114,490.0,12,2544,696.770161151886,641848,-0.0,-0.18608534,0.9856932312250137,0.00048162558,0.003568886,0.003568886
1.5380919,251.775,387.19614,490.0,13,2557,699.5505967140198,645118,-0.0,-0.18285866,0.9976248976308852,0.0005110686,0.0015764994,0.0015764994
1.5370762,251.875,387.09616,495.0,12,2569,718.5428709983826,648143,-0.0,-0.18370904,0.9984579748706892,0.0005264016,0.003125107,0.003125107
1.5616609,251.725,393.10645,495.0,12,2581,721.2724328041077,651161,-0.0,-0.18233578,0.998065821826458,0.00046211123,0.0023313959,0.0023313959
1.5605464,251.825,392.9825,500.0,12,2593,724.0395498275757,654186,-0.0,-0.18794991,0.9993269857368432,0.00050174596,0.0012577152,0.0012577152
1.5607531,251.775,392.95697,500.0,12,2605,726.8621854782104,657206,-0.0,-0.1864726,0.998956284718588,0.00051281793,0.0014598916,0.0014598916
1.5611849,251.75,393.02615,500.0,13,2618,729.664270401001,660477,-0.0,-0.19606012,0.9990092100342736,0.00053075765,0.0040412755,0.0040412755
1.5612742,251.775,393.08768,500.0,12,2630,732.405834197998,663501,-0.0,-0.19303888,0.9986053084721789,0.0005282269,0.002123611,0.002123611
1.5615731,251.7,393.046,500.0,12,2642,735.1888763904572,666520,-0.0,-0.19462891,0.9991891654208302,0.00053957687,0.0029739712,0.0029739712
1.5630623,251.725,393.46014,500.0,12,2654,738.1380295753479,669540,-0.0,-0.18738635,0.9982773714000359,0.0004675157,0.0011772165,0.0011772165
1.5618355,251.75,393.19064,500.0,12,2666,741.0192134380341,672562,-0.0,-0.1886241,0.9990044794976711,0.0005350459,0.003474459,0.003474459
1.5379814,251.775,387.19418,495.0,13,2679,743.9725892543793,675836,-0.0,-0.19148505,0.998547266703099,0.0006319523,0.008059885,0.008059885
1.5378895,251.675,387.0144,495.0,12,2691,746.8341600894928,678853,-0.0,-0.19137593,0.9994660439551808,0.0004375809,0.0017808136,0.0017808136
1.5380716,251.775,387.2162,495.0,12,2703,749.6586825847626,681877,-0.0,-0.19268815,0.9995250621577725,0.00059245084,0.00392401,0.00392401
1.5387523,251.725,387.3086,495.0,12,2715,752.5015003681183,684896,-0.0,-0.19353466,0.9993948197807185,0.00054846035,0.00204725,0.00204725
1.5636209,251.75,393.63925,500.0,12,2727,755.3815784454346,687918,-0.0,-0.20183873,0.998970455955714,0.0005347308,0.001203604,0.001203604
1.5385522,251.725,387.258,495.0,13,2740,758.2366111278534,691191,-0.0,-0.20609206,0.9867933224886656,0.00046556498,0.0024546857,0.0024546857
1.5151579,251.675,381.28424,490.0,12,2752,761.1577355861664,694209,-0.0,-0.20477057,0.9879031367599964,0.00045736274,0.0016850043,0.0016850043
1.5153068,251.625,381.2439,490.0,12,2764,763.9764635562897,697227,-0.0,-0.20846577,0.99629823025316,0.0004818088,0.0017849648,0.0017849648
1.5397239,251.625,387.42215,490.0,12,2776,766.7876172065735,700248,-0.0,-0.20361035,0.9981776416534558,0.00046116058,0.0023003034,0.0023003034
1.540649,251.675,387.68353,490.0,12,2788,769.6599802970886,703271,-0.0,-0.20687939,0.9858852820470929,0.00049704337,0.004106036,0.004106036
1.5401871,251.7,387.6062,495.0,13,2801,772.5370604991913,706541,-0.0,-0.20855178,0.9986895022448152,0.00052323734,0.002603804,0.002603804
1.5406001,251.675,387.67084,495.0,12,2813,775.3356568813324,709559,-0.0,-0.21128769,0.998586940811947,0.0004468104,0.0015902423,0.0015902423
1.5651035,251.6,393.77856,495.0,12,2825,778.1312086582184,712580,-0.0,-0.21157818,0.9835506249219179,0.00048429417,0.0026464174,0.0026464174
1.5400112,251.65,387.55823,495.0,12,2837,780.9933485984802,715601,-0.0,-0.19901295,0.9988030126551166,0.00050554844,0.0014567139,0.0014567139
1.539887,251.7,387.60553,495.0,12,2849,783.8360137939453,718619,-0.0,-0.19462086,0.998052224284038,0.00042352825,0.00093492866,0.00093492866
1.5392048,251.725,387.47284,495.0,13,2862,786.7691602706909,721893,-0.0,-0.19808196,0.9984649788821116,0.0005428136,0.0010759024,0.0010759024
1.5643038,251.8,393.8903,495.0,12,2874,789.6804845333099,724918,-0.0,-0.20318544,0.9992577958037145,0.00059344526,0.0017388848,0.0017388848
1.5648429,251.8,394.02518,500.0,12,2886,792.4913055896759,727936,-0.0,-0.20406795,0.9992199192638509,0.0005200138,0.00094105926,0.00094105926
1.5650184,251.85,394.14764,500.0,12,2898,795.3319380283356,730960,-0.0,-0.20007403,0.9985643259715289,0.00044402038,0.0022965323,0.0022965323
1.5650795,251.825,394.12384,500.0,12,2910,798.1410596370697,733983,-0.0,-0.2013703,0.9992692190571688,0.00040295068,0.0009471057,0.0009471057
1.5643474,251.8,393.90128,500.0,13,2923,800.9201962947845,737255,-0.0,-0.19957268,0.9988550564739853,0.0005396463,0.0014384147,0.0014384147
1.5376024,252.4,387.40106,495.0,12,2935,820.6669211387634,740300,-0.0,-0.19287103,0.9986959917005152,0.0005061839,0.00042083426,0.00042083426
1.5379045,252.325,387.36005,495.0,12,2947,823.5090107917786,743320,-0.0,-0.19491272,0.9986913546454161,0.00040550585,0.0027817201,0.0027817201
1.5136061,252.425,381.34384,490.0,12,2959,826.4940593242645,746344,-0.0,-0.19578052,0.9859922053292394,0.00050717563,0.0046847635,0.0046847635
1.5407245,251.775,387.85947,490.0,12,2971,829.3881642818451,749365,-0.0,-0.20081641,0.99828493851237,0.00052938046,0.0037516837,0.0037516837
1.541611,251.8,388.12134,495.0,13,2984,832.4042644500732,752639,-0.0,-0.19843298,0.9987670804839581,0.00046985075,0.0019937705,0.0019937705
1.56636,251.6,394.0937,495.0,12,2996,835.3714871406555,755653,-0.0,-0.19832677,0.9989829830592498,0.00048400616,0.0016162414,0.0016162414
1.5662289,251.575,394.02225,500.0,12,3008,838.3039727210999,758672,-0.0,-0.19981067,0.9983744660858065,0.00050758215,0.0007781014,0.0007781014
1.5658964,251.625,394.01715,500.0,12,3020,841.1806728839874,761695,-0.0,-0.21868134,0.998315593926236,0.0004900586,0.00095819746,0.00095819746
1.5666872,251.75,394.41205,500.0,12,3032,844.0307037830353,764718,-0.0,-0.22726387,0.9995653613295872,0.00065825926,0.0048645544,0.0048645544
1.5175202,251.8,382.15063,490.0,13,3045,846.9223306179047,767990,-0.0,-0.22765088,0.9765619169920683,0.00049280754,0.0041318093,0.0041318093
1.4932054,251.8,376.0471,485.0,12,3057,849.7684361934662,771011,-0.0,-0.22954339,0.9885989306494594,0.0003591258,0.0033229396,0.0033229396
1.4916025,251.825,375.68195,485.0,12,3069,852.7257235050201,774035,-0.0,-0.22909333,0.9982339786365628,0.00047807675,0.0010215925,0.0010215925
1.516036,251.775,381.7356,485.0,12,3081,855.5768666267395,777054,-0.0,-0.23161055,0.9986745641799644,0.00047544666,0.0013186944,0.0013186944
1.5649908,251.85,394.1403,495.0,12,3093,858.4791414737701,780078,-0.0,-0.23737352,0.9991236740606837,0.00048110762,0.0016871871,0.0016871871
1.5661005,251.9,394.49896,500.0,13,3106,861.472240447998,783356,-0.0,-0.2421549,0.9988147718831897,0.0005094498,0.0008847701,0.0008847701
1.5660899,251.925,394.53485,500.0,12,3118,864.4872312545776,786377,-0.0,-0.24334215,0.9987728244159371,0.00054700015,0.0020530976,0.0020530976
1.5669757,251.925,394.7579,500.0,12,3130,867.3579223155975,789398,-0.0,-0.24216527,0.9993277909816243,0.0005882052,0.0007377453,0.0007377453
1.5664165,251.875,394.5385,500.0,12,3142,870.1883871555328,792421,-0.0,-0.24021147,0.9987758443458006,0.00047199565,0.005012866,0.005012866
1.567222,251.875,394.74133,500.0,12,3154,872.9949605464935,795443,-0.0,-0.25242808,0.9989087126450613,0.00047047398,0.0007736751,0.0007736751
1.5677745,251.875,394.88104,500.0,13,3167,875.8290796279907,798717,-0.0,-0.2614541,0.9979508260730654,0.00044534836,0.0009956174,0.0009956174
1.5674843,251.975,394.96432,500.0,12,3179,878.6851396560669,801743,-0.0,-0.26625767,0.9965878368820995,0.0004942741,0.0009992378,0.0009992378
1.5186126,252.025,382.70245,490.0,12,3191,881.5040571689606,804769,-0.0,-0.26584628,0.974052743986249,0.00049680617,0.0021801547,0.0021801547
1.5189375,252.025,382.78442,490.0,12,3203,884.3696253299713,807790,-0.0,-0.26901054,0.986319899559021,0.00040743416,0.0038751482,0.0038751482
1.4947546,251.95,376.57257,485.0,12,3215,887.2061989307404,810812,-0.0,-0.2738243,0.9990720184287056,0.00055675325,0.0026984427,0.0026984427
1.5441233,251.9,388.95923,485.0,12,3227,890.0398590564728,813836,-0.0,-0.2722913,0.9985464668134227,0.00049841835,0.0011451257,0.0011451257
1.5430552,251.975,388.80795,495.0,13,3240,892.8424296379089,817112,-0.0,-0.27636132,0.9980923939729109,0.0004215371,0.0025349644,0.0025349644
1.567635,252.0,395.04117,495.0,12,3252,895.7015435695648,820138,-0.0,-0.28680432,0.9978828686289489,0.00057902635,0.0015121084,0.0015121084
1.5665668,252.15,395.00812,500.0,12,3264,898.6939940452576,823164,-0.0,-0.28794643,0.9990236682351679,0.0005774034,0.0011386536,0.0011386536
1.5679471,252.175,395.3951,500.0,12,3276,901.5711572170258,826190,-0.0,-0.28569254,0.9990362508688122,0.00041572392,0.0011069179,0.0011069179
1.5685529,252.225,395.62646,500.0,12,3288,904.4812092781067,829218,-0.0,-0.2901174,0.999000851646997,0.0004922634,0.0015905745,0.0015905745
1.5075068,257.7,374.9307,485.0,12,3300,924.5618875026703,832463,-0.0,-0.28577438,0.9931758223101497,0.00044871643,0.0009241104,0.0009241104
