eplenmean,eprewmean,explained_variance,fps,nupdates,policy_entropy,total_timesteps,value_loss
137.69,-178.39178687,0.9786742366850376,1673,99700,66.09194946289062,498500,7.122979695850518e-06
138.47,-175.10832840000003,0.8329892158508301,1673,99800,66.11043548583984,499000,6.513338917102374e-07
137.92,-177.15660306,0.8278278261423111,1673,99900,66.12748718261719,499500,2.4819082682370208e-05
137.75,-178.51893510000005,0.0230291485786438,1673,100000,66.14334869384766,500000,9.200402564601973e-05
138.21,-178.11965933,0.6083076894283295,1673,100100,66.16355895996094,500500,4.493392407312058e-05
138.69,-174.96748351000002,0.0337367057800293,1673,100200,66.18560028076172,501000,4.096506745554507e-05
139.08,-174.38563675999998,0.5519074499607086,1673,100300,66.2097396850586,501500,3.118519816780463e-05
138.75,-177.12728444,0.0075359344482421875,1673,100400,66.224853515625,502000,7.691351493122056e-05
139.22,-174.33329168999998,0.9237891063094139,1673,100500,66.24090576171875,502500,4.912258191325236e-06
139.93,-171.2051244,0.8407861590385437,1673,100600,66.24931335449219,503000,8.674627451910055e-07
139.58,-172.94459999999998,0.4461589455604553,1673,100700,66.26172637939453,503500,7.748806092422456e-05
140.01,-171.36189381999998,0.8822387382388115,1673,100800,66.27704620361328,504000,5.194469849811867e-07
139.13,-173.44371257,0.9458553977310658,1673,100900,66.28875732421875,504500,1.016909322970605e-06
140.16,-168.75079558,0.01146310567855835,1673,101000,66.30765533447266,505000,5.854542450833833e-06
140.28,-167.18413401,-1.908604383468628,1673,101100,66.32556915283203,505500,2.107307636833866e-06
142.28,-170.16714857,0.3674827814102173,1673,101200,66.34652709960938,506000,4.705410174210556e-05
141.88,-173.23863748,0.9709639195352793,1673,101300,66.3643798828125,506500,7.073757046782703e-07
141.91,-173.25088491000005,-5.137920379638672e-05,1673,101400,66.37560272216797,507000,12462.9013671875
142.36,-168.72262310999994,-141.52728271484375,1673,101500,66.39309692382812,507500,1.1606649422901683e-05
142.8,-165.71582283000004,0.8747954368591309,1673,101600,66.41416931152344,508000,9.591509297024459e-06
142.4,-167.44003711999997,0.8578017950057983,1673,101700,66.4358901977539,508500,5.57602834305726e-06
142.35,-168.85933154999998,0.01288074254989624,1673,101800,66.4601058959961,509000,5.0405233196215704e-05
142.55,-167.56267925,0.9297895208001137,1673,101900,66.48006439208984,509500,1.0913472578977235e-05
142.66,-166.18503548999996,0.0037123560905456543,1673,102000,66.49401092529297,510000,3.008871317433659e-05
142.58,-166.25413960999998,0.3568553924560547,1673,102100,66.510009765625,510500,4.536763663054444e-05
142.62,-166.1991729,0.7075912356376648,1673,102200,66.51731872558594,511000,5.511476956598926e-06
142.65,-166.04315263,0.0032005906105041504,1673,102300,66.53480529785156,511500,7.631927292095497e-05
143.06,-164.18043769000005,0.6386315524578094,1673,102400,66.55326080322266,512000,3.244106119382195e-05
142.66,-167.15336585999998,0.002273082733154297,1673,102500,66.56898498535156,512500,7.056027970975265e-05
143.96,-162.31733758000001,-5.960464477539062e-07,1673,102600,66.58280944824219,513000,15724.3466796875
144.38,-162.16395434,0.0067237019538879395,1673,102700,66.60005950927734,513500,2.2403268303605728e-05
145.07,-160.11833190999997,0.00015020370483398438,1673,102800,66.6213150024414,514000,1.858290852396749e-05
146.02,-155.73624948999998,0.891312912106514,1673,102900,66.63771057128906,514500,2.5245046799682314e-06
145.91,-155.75953515,0.027105391025543213,1673,103000,66.65586853027344,515000,6.381810817401856e-05
145.7,-158.5792589,0.6679260432720184,1673,103100,66.67694854736328,515500,1.0911045137618203e-05
146.04,-157.04668901000002,-0.09142541885375977,1673,103200,66.69235229492188,516000,2.5422556063858792e-05
146.45,-157.49146884,0.04650092124938965,1673,103300,66.7098388671875,516500,7.294777606148273e-05
146.0,-160.32346141,0.7485574781894684,1673,103400,66.72406768798828,517000,2.0185989342280664e-05
145.38,-161.98416542,0.7714031934738159,1673,103500,66.74491119384766,517500,7.55637029214995e-06
145.93,-159.93897192999998,0.06706875562667847,1673,103600,66.76010131835938,518000,4.678205732489005e-05
146.75,-155.2567195,0.0013710856437683105,1673,103700,66.77335357666016,518500,3.1076437153387815e-05
146.97,-153.74529821,0.9253670945763588,1673,103800,66.78622436523438,519000,9.905231763696065e-07
146.9,-154.58751995,0.014045238494873047,1673,103900,66.80055236816406,519500,3.9284885133383796e-05
144.41,-156.04875233999996,0.8977764248847961,1673,104000,66.81185150146484,520000,1.3681003565579886e-06
144.36,-154.60759968999997,0.005043506622314453,1673,104100,66.8247299194336,520500,6.120764010120183e-05
143.68,-156.53131986999998,0.6943360269069672,1673,104200,66.83683776855469,521000,2.3598415282322094e-05
143.75,-154.96319361,0.4885951280593872,1673,104300,66.85259246826172,521500,7.880467819632031e-06
143.37,-157.92642740000002,0.9965821192599833,1673,104400,66.87504577636719,522000,1.5064014746712928e-07
143.27,-157.98657258,0.01881498098373413,1673,104500,66.89311218261719,522500,7.791270763846114e-05
144.52,-153.35725977,0.05945807695388794,1673,104600,66.9133071899414,523000,1.8562359400675632e-05
144.66,-153.71681644999998,0.5828757286071777,1673,104700,66.93737030029297,523500,2.9228215225884924e-06
145.0,-153.57679796999997,0.8251038193702698,1673,104800,66.96190643310547,524000,1.0749111424956936e-05
144.76,-154.94141657999998,0.9865185189992189,1673,104900,66.9826431274414,524500,2.3312767893912678e-07
144.36,-155.4990818,0.9272346422076225,1673,105000,67.00070190429688,525000,3.767618181882426e-06
144.6,-154.04183084,0.1829814910888672,1673,105100,67.01948547363281,525500,5.8117137086810544e-05
144.69,-154.20213683999998,0.5563314855098724,1673,105200,67.03874206542969,526000,2.2764235836802982e-05
144.32,-156.11176065,0.030917644500732422,1673,105300,67.05304718017578,526500,8.269849058706313e-05
143.88,-154.65815558000003,0.9338412284851074,1673,105400,67.0772476196289,527000,9.27536689232511e-07
143.07,-159.22112675,0.11916577816009521,1674,105500,67.09695434570312,527500,3.075638960581273e-05
141.63,-162.89687,0.006625950336456299,1674,105600,67.11271667480469,528000,1071.329345703125
140.59,-167.34256040999998,0.8708305954933167,1674,105700,67.130126953125,528500,7.81526068749372e-06
141.03,-164.16046831,0.1519981026649475,1674,105800,67.14838409423828,529000,3.3253665606025606e-05
141.33,-161.25330359,0.7037566304206848,1674,105900,67.17295837402344,529500,2.124010507031926e-06
140.63,-163.04959071000002,0.5986913442611694,1674,106000,67.18746948242188,530000,2.5356033802381717e-05
140.04,-164.02866469999998,0.1616409420967102,1674,106100,67.20526123046875,530500,3.9655238651903346e-05
139.74,-164.1441877,-0.14866673946380615,1674,106200,67.22528839111328,531000,5.156478800927289e-05
139.88,-162.81186129000002,0.9481123685836792,1674,106300,67.24136352539062,531500,9.720930620460422e-07
138.69,-167.88127263,0.6825202703475952,1674,106400,67.25575256347656,532000,2.3321754270000383e-05
138.23,-168.28958580999998,-4.3477654457092285,1674,106500,67.27102661132812,532500,9.982248229789548e-06
138.99,-165.27057585,0.9312938451766968,1674,106600,67.287109375,533000,2.1805007577313518e-07
138.89,-166.64698607000003,0.2274678349494934,1674,106700,67.30683135986328,533500,2.115343522746116e-05
138.41,-168.45163668,0.7061882615089417,1674,106800,67.33049774169922,534000,3.117138930974761e-06
138.75,-166.92013759000002,1.7464160919189453e-05,1674,106900,67.3500747680664,534500,1858.2008056640625
139.2,-165.1682062,-2.9325485229492188e-05,1674,107000,67.36798858642578,535000,9316.6591796875
138.44,-170.12655126,0.5183997750282288,1674,107100,67.38504791259766,535500,3.289786764071323e-05
138.54,-167.12267499,0.7905565798282623,1674,107200,67.40205383300781,536000,1.17979016067693e-06
138.62,-166.89795208999996,0.012064993381500244,1674,107300,67.42169189453125,536500,3.773395292228088e-05
137.74,-169.80203716,0.9010796919465065,1674,107400,67.44355773925781,537000,4.1347720980411395e-07
136.67,-172.91848561000003,0.0051517486572265625,1674,107500,67.46752166748047,537500,1.4624808500229847e-05
137.2,-171.5258183,0.04677850008010864,1674,107600,67.4908676147461,538000,5.833557224832475e-05
137.4,-170.10179745999997,0.7466143667697906,1674,107700,67.50960540771484,538500,1.7319101743851206e-06
137.56,-170.03040648999996,0.008219420909881592,1674,107800,67.52484130859375,539000,7.21045071259141e-05
137.87,-166.73295174999998,-2738.5947265625,1674,107900,67.53800964355469,539500,1.4731054761796258e-05
137.99,-166.85734544,0.00730741024017334,1674,108000,67.5430679321289,540000,4.174602872808464e-05
137.91,-168.44957657000003,0.8266829550266266,1674,108100,67.5549087524414,540500,1.1190232726221438e-05
138.33,-166.88193428000002,-0.938584566116333,1674,108200,67.56694793701172,541000,5.809276444779243e-06
138.67,-163.85868222000002,0.08445501327514648,1674,108300,67.58397674560547,541500,7.820396604074631e-06
139.14,-160.46362424,0.04855704307556152,1674,108400,67.59510040283203,542000,2.665648571564816e-05
138.7,-163.69118723000003,0.8307543098926544,1674,108500,67.6120834350586,542500,2.761819359875517e-06
138.19,-165.49349338,0.8086965680122375,1674,108600,67.62800598144531,543000,3.37758615387429e-06
138.66,-163.85871397,0.572330892086029,1674,108700,67.63949584960938,543500,6.1518744587374385e-06
139.81,-160.83303885,-20.026748657226562,1674,108800,67.65826416015625,544000,1.8890676074079238e-05
140.08,-159.50651941,1.5437602996826172e-05,1674,108900,67.68001556396484,544500,18947.375
140.55,-157.6985531,0.8898747339844704,1674,109000,67.7025375366211,545000,1.6322703686455498e-06
141.19,-156.34100479,0.8112886697053909,1674,109100,67.72466278076172,545500,4.201396222924814e-06
141.72,-154.47315718000004,-1.8151326179504395,1674,109200,67.74330139160156,546000,1.2842365322285332e-05
142.35,-152.48523062,0.18603044748306274,1674,109300,67.76435852050781,546500,2.8107465368520934e-06
140.98,-160.32665366,0.7962292283773422,1674,109400,67.78604888916016,547000,8.900175998860504e-06
140.71,-160.64653765,0.8991931155323982,1674,109500,67.80883026123047,547500,1.022568554276404e-07
141.17,-158.78336503000003,-2.8967857360839844e-05,1674,109600,67.83177947998047,548000,14474.8701171875
140.98,-159.01254214,0.9089843407273293,1674,109700,67.8514175415039,548500,1.0098517577716848e-06
140.77,-159.11619516000002,0.6090131103992462,1674,109800,67.86658477783203,549000,1.0508944797038566e-05
141.12,-157.69571919,0.003930568695068359,1674,109900,67.8821029663086,549500,3.3908814657479525e-05
141.88,-154.40025500000002,-0.00044345855712890625,1675,110000,67.88885498046875,550000,3.304898928035982e-05
141.77,-156.06970967,0.0818260908126831,1675,110100,67.90226745605469,550500,7.831185212126002e-05
141.76,-156.14548336,0.8756083846092224,1675,110200,67.91770935058594,551000,7.3358469308004715e-06
141.46,-157.80235274999998,0.8923085033893585,1675,110300,67.93437194824219,551500,6.617626240768004e-06
140.7,-160.57020479999997,0.6828826069831848,1675,110400,67.95027923583984,552000,1.767991852830164e-05
140.38,-162.43189487,0.0004990100860595703,1675,110500,67.97109985351562,552500,8.007940778043121e-05
140.76,-160.77317902000001,0.6893139779567719,1675,110600,67.99311828613281,553000,2.4096469132928178e-05
140.48,-162.3278213,0.0017642378807067871,1675,110700,68.01321411132812,553500,7.4916155426763e-05
140.78,-160.69936461999998,0.8840787187218666,1675,110800,68.0317611694336,554000,1.8946374780171027e-07
140.59,-162.02184071,0.1273786425590515,1675,110900,68.04779815673828,554500,4.358428850537166e-05
140.28,-163.65760360000002,0.8319672048091888,1675,111000,68.06568908691406,555000,7.409125828417018e-06
140.02,-166.59202650999995,0.000800013542175293,1675,111100,68.07980346679688,555500,7.625714351888746e-05
140.45,-165.08365703999996,0.9503452442586422,1675,111200,68.09691619873047,556000,4.14080375321646e-07
140.37,-165.05515732,0.713291734457016,1675,111300,68.1114730834961,556500,2.1464275050675496e-05
140.02,-166.55274457000004,0.004202723503112793,1675,111400,68.13008880615234,557000,9.139789472101256e-05
139.39,-169.72892994000003,0.016704082489013672,1675,111500,68.14720916748047,557500,9.576441516401246e-05
138.92,-170.68932961000002,0.8581357449293137,1676,111600,68.16722106933594,558000,5.030231477576308e-06
138.4,-172.45342169,0.012124359607696533,1676,111700,68.18700408935547,558500,4.677791002904996e-05
138.12,-173.91452771000002,0.6620482802391052,1676,111800,68.20453643798828,559000,3.476602796581574e-05
137.44,-176.57845059000002,-0.00048029422760009766,1676,111900,68.22576141357422,559500,6.46102853352204e-05
138.31,-173.195914,-2.070004463195801,1676,112000,68.24407958984375,560000,9.31057638808852e-06
137.92,-174.94692296999997,0.8539846837520599,1676,112100,68.26466369628906,560500,4.886108399659861e-06
137.9,-174.91695319,0.970488304272294,1676,112200,68.28368377685547,561000,5.839729510626057e-06
138.09,-173.32486372000002,0.8490239828824997,1676,112300,68.29644775390625,561500,6.499279606941855e-06
137.9,-173.61417178999997,0.8269986510276794,1676,112400,68.31257629394531,562000,8.249115239777893e-07
137.79,-175.09193747999998,0.0005808472633361816,1676,112500,68.32884216308594,562500,7.730424840701744e-05
138.63,-171.37515921,-1.6366703510284424,1676,112600,68.34677124023438,563000,1.5859021004871465e-05
138.16,-173.13011677000003,0.0,1676,112700,68.360107421875,563500,17527.9453125
138.3,-174.31553351999995,0.843313068151474,1676,112800,68.37455749511719,564000,5.2978766689193435e-06
138.78,-172.60495643,0.06873321533203125,1676,112900,68.38430786132812,564500,6.979874160606414e-05
138.31,-174.26801834000003,0.8846287280321121,1676,113000,68.39563751220703,565000,2.2588266801903956e-05
138.76,-172.49124641000003,0.8091586530208588,1676,113100,68.41119384765625,565500,6.28219254394935e-07
138.84,-172.46751736000002,0.9839458987116814,1676,113200,68.42572021484375,566000,1.025247684083297e-06
138.91,-171.99986348000002,0.42363613843917847,1676,113300,68.44159698486328,566500,3.257134085288271e-05
138.83,-174.62044249999997,0.00022983551025390625,1676,113400,68.45764923095703,567000,7.06355640431866e-05
139.17,-174.6304801,0.9471153877675533,1676,113500,68.47209930419922,567500,1.9119067928841105e-06
138.31,-176.63439133000008,0.9361524283885956,1676,113600,68.49100494384766,568000,2.617074642330408e-05
138.21,-176.52944138000004,0.9546492211520672,1676,113700,68.50991821289062,568500,5.02971943205921e-06
137.62,-178.25936105999997,0.8326576203107834,1676,113800,68.52728271484375,569000,5.794058779429179e-06
137.28,-180.03814390999997,-6.4373016357421875e-06,1676,113900,68.54398345947266,569500,13545.1796875
137.02,-181.71045708000003,0.2547549605369568,1676,114000,68.56221008300781,570000,7.377991278190166e-05
137.47,-180.06675303999998,0.00024384260177612305,1676,114100,68.57621765136719,570500,6.153756112325937e-05
138.59,-175.23096144000002,-13356.9423828125,1676,114200,68.59247589111328,571000,6.63913888274692e-05
138.71,-175.24393506000004,0.0022937655448913574,1676,114300,68.61056518554688,571500,8.948557660914958e-05
138.16,-178.32475232000002,0.8409084677696228,1676,114400,68.63009643554688,572000,1.7807305994210765e-05
138.24,-176.96340910000004,-0.5889075994491577,1677,114500,68.64804077148438,572500,3.241912054363638e-06
138.47,-175.44928571999998,-7.748603820800781e-05,1676,114600,68.66625213623047,573000,15323.8203125
137.92,-177.16621939,0.8925571516156197,1676,114700,68.68578338623047,573500,2.0593970475601964e-06
137.88,-177.09130681000002,0.6947701573371887,1676,114800,68.70492553710938,574000,1.2704273331110016e-06
138.16,-175.60301014999996,0.06940758228302002,1676,114900,68.72406005859375,574500,3.3760708902264014e-05
138.02,-175.66126139,0.7217303812503815,1677,115000,68.74063110351562,575000,3.5403478250373155e-05
138.62,-173.81070771999995,3.0159950256347656e-05,1677,115100,68.7564468383789,575500,22817.48046875
138.91,-173.58534313,-0.0021240711212158203,1677,115200,68.76891326904297,576000,2423.782958984375
138.71,-175.08945637,0.04988926649093628,1677,115300,68.78618621826172,576500,9.003096783999354e-05
138.58,-176.84173441000007,0.5305173099040985,1677,115400,68.80534362792969,577000,4.027019895147532e-05
138.16,-177.06969714,0.00023818016052246094,1677,115500,68.82648468017578,577500,6.487207429017872e-05
137.88,-176.98230403999997,0.18022894859313965,1677,115600,68.8420181274414,578000,5.9084657550556585e-05
138.56,-173.4840654,0.006971001625061035,1677,115700,68.85978698730469,578500,2.703058999031782e-05
139.38,-168.86134994,-604.4478759765625,1677,115800,68.87657165527344,579000,3.824177838396281e-05
139.34,-170.21797792,0.01486903429031372,1677,115900,68.88853454589844,579500,7.234002987388521e-05
140.16,-166.89758004000004,-501.7914733886719,1677,116000,68.89847564697266,580000,4.1883580706780776e-05
140.83,-164.18503352,-0.0019649267196655273,1677,116100,68.91565704345703,580500,9394.50390625
141.02,-162.72045075000003,0.9979599772486836,1677,116200,68.9354476928711,581000,2.8507993192761205e-06
140.91,-164.07839821,0.08865559101104736,1677,116300,68.94676208496094,581500,3.49409383488819e-05
141.14,-164.07127422000002,0.559228777885437,1677,116400,68.96463775634766,582000,3.146745075355284e-05
141.41,-164.17387255000003,0.0007284283638000488,1677,116500,68.97872924804688,582500,6.238854257389903e-05
142.25,-160.70207967,0.9510155841708183,1677,116600,68.99105072021484,583000,2.836410146755952e-07
142.16,-160.80127112999998,0.04808497428894043,1677,116700,69.00955963134766,583500,3.300485695945099e-05
143.12,-157.42820749,-0.9962778091430664,1677,116800,69.02833557128906,584000,2.1974841729388572e-05
143.31,-155.8829038,0.00781261920928955,1677,116900,69.04534149169922,584500,5.2322564442874864e-05
143.04,-155.91536781,-0.028719782829284668,1677,117000,69.06028747558594,585000,4.921575055050198e-06
143.49,-156.26230636,0.9650818258523941,1677,117100,69.07042694091797,585500,3.3682663342915475e-06
143.27,-156.46124111,0.8385104387998581,1677,117200,69.08501434326172,586000,1.0907213436439633e-05
143.14,-156.48648737000002,0.0051514506340026855,1677,117300,69.09613037109375,586500,333.8565673828125
143.08,-158.12116147,0.8848656117916107,1677,117400,69.11211395263672,587000,8.563698656871566e-07
143.23,-156.62922475999997,0.0,1677,117500,69.13162231445312,587500,11650.443359375
142.78,-158.35306966,0.005309104919433594,1677,117600,69.14798736572266,588000,8.294441795442253e-05
143.15,-157.94495552,-0.17412447929382324,1677,117700,69.1623306274414,588500,2.127699008269701e-05
143.61,-156.02122756,0.9885444762185216,1677,117800,69.17829132080078,589000,3.2936276284090127e-07
143.25,-157.75750771999998,0.11777710914611816,1677,117900,69.19293975830078,589500,6.474368274211884e-05
142.81,-157.82740882,0.06076902151107788,1677,118000,69.20175170898438,590000,1.7047470464603975e-05
142.65,-158.16270418,0.012903988361358643,1677,118100,69.2159652709961,590500,7.863507198635489e-05
142.3,-158.53323072,-1.0967254638671875e-05,1677,118200,69.23387145996094,591000,18477.19921875
141.95,-159.90552323,0.755094587802887,1677,118300,69.2509765625,591500,8.832041089590348e-07
141.93,-160.15636719999998,0.9443273395299911,1677,118400,69.26668548583984,592000,1.390662873745896e-07
141.14,-162.40142268,0.838108018040657,1677,118500,69.28711700439453,592500,6.77478374200291e-06
140.94,-163.91549920999998,0.09486114978790283,1677,118600,69.30313873291016,593000,6.32369119557552e-05
141.11,-163.79170682999998,0.00044918060302734375,1677,118700,69.3206787109375,593500,5.05948337377049e-05
140.8,-165.41399730999998,0.03091353178024292,1677,118800,69.33921813964844,594000,0.00011353216541465372
139.97,-169.79101210999997,-0.002331852912902832,1677,118900,69.36167907714844,594500,2425.25439453125
139.52,-171.68181651999998,0.01295769214630127,1677,119000,69.38220977783203,595000,6.400025449693203e-05
139.25,-170.47078282,0.902449831366539,1677,119100,69.4027328491211,595500,7.38337234906794e-07
138.58,-172.30198434,0.902630940079689,1677,119200,69.41752624511719,596000,8.695019459992182e-06
139.43,-169.14266789,0.6842619776725769,1677,119300,69.43319702148438,596500,1.3359551303437911e-05
140.21,-166.24198884999998,-26.212282180786133,1677,119400,69.44952392578125,597000,7.261466635100078e-06
139.88,-167.82198052,0.0007427334785461426,1677,119500,69.46305084228516,597500,6.678955833194777e-05
139.66,-169.17411831999993,0.96051274985075,1677,119600,69.47882843017578,598000,2.7396974928706186e-06
139.69,-169.15385064000003,-0.022516727447509766,1677,119700,69.4976806640625,598500,5.541898281080648e-05
138.45,-173.37339235,0.12654584646224976,1677,119800,69.50813293457031,599000,6.128256063675508e-05
138.5,-173.16571944,0.9016346484422684,1677,119900,69.51936340332031,599500,5.485298061103094e-06
139.15,-171.69780840000004,0.11612457036972046,1677,120000,69.53638458251953,600000,4.618975435732864e-05
139.3,-170.12351958,0.9464722350239754,1677,120100,69.55528259277344,600500,5.013610461901408e-06
138.69,-171.83447987,0.7464043200016022,1677,120200,69.57324981689453,601000,3.074359483434819e-05
138.82,-171.81842351,-0.001787424087524414,1677,120300,69.58783721923828,601500,2422.7060546875
139.23,-168.88817084,0.8368659913539886,1677,120400,69.60034942626953,602000,2.5421586542506702e-06
138.99,-170.66430751,0.00469970703125,1677,120500,69.6142578125,602500,301.4917907714844
138.62,-173.79342799000003,-0.09751534461975098,1677,120600,69.633056640625,603000,5.5743403208907694e-05
138.75,-173.77487930000004,0.7043356895446777,1677,120700,69.64808654785156,603500,1.835009243222885e-05
138.69,-175.31787153000002,-0.282126784324646,1678,120800,69.65557861328125,604000,5.2373397920746356e-05
139.43,-173.30738907999995,0.8436363190412521,1678,120900,69.66563415527344,604500,6.723302703903755e-06
139.53,-173.08142293,-0.6674318313598633,1678,121000,69.68223571777344,605000,4.831258047488518e-05
139.98,-170.06929480000002,0.3845463991165161,1678,121100,69.7012710571289,605500,2.2321819415083155e-05
140.71,-168.18848628,-0.1435002088546753,1678,121200,69.71600341796875,606000,4.078847632627003e-05
141.13,-169.33656082999997,0.9723994359374046,1678,121300,69.73772430419922,606500,3.730571506821434e-06
141.19,-169.18546039000003,-4.0531158447265625e-06,1678,121400,69.75779724121094,607000,8917.759765625
140.84,-169.30124471999997,0.8061253577470779,1678,121500,69.77527618408203,607500,1.550908746139612e-05
140.82,-169.25228209,-4.388791561126709,1678,121600,69.79015350341797,608000,7.337962597375736e-05
140.92,-166.69387128999998,0.052945077419281006,1678,121700,69.80638885498047,608500,3.2504027331015095e-05
140.66,-166.74999658000004,0.7558386623859406,1678,121800,69.82115936279297,609000,6.441686764446786e-06
140.52,-169.53912789999998,-0.022345542907714844,1678,121900,69.83860778808594,609500,6.507588841486722e-05
140.55,-169.11216525,0.300761342048645,1678,122000,69.85147857666016,610000,5.3324834880186245e-05
139.84,-172.06453443,0.7595870196819305,1678,122100,69.8679428100586,610500,5.391919785324717e-06
139.17,-175.05380444,0.0003387928009033203,1678,122200,69.88433837890625,611000,23150.71484375
139.47,-174.97387528999997,0.7753115147352219,1678,122300,69.90177154541016,611500,5.526414952328196e-06
139.35,-176.39223459000004,-0.019396066665649414,1678,122400,69.92110443115234,612000,9.274378680856898e-05
139.33,-174.94601203000002,-2.7216522693634033,1678,122500,69.93302917480469,612500,3.403219307074323e-05
139.31,-173.86644817,0.3326021432876587,1678,122600,69.943359375,613000,1.1150028512929566e-05
139.73,-170.71606162,-123.52572631835938,1678,122700,69.95797729492188,613500,4.5318874981603585e-06
139.75,-168.85530321999994,0.9935746919363737,1678,122800,69.97696685791016,614000,2.1273549464240205e-06
139.91,-168.97246798999996,-5.293037414550781,1678,122900,69.99488067626953,614500,6.641766231041402e-05
140.08,-167.17146620999995,0.6060983240604401,1678,123000,70.01306915283203,615000,1.748915747157298e-05
140.51,-165.46244269000002,-12.979586601257324,1678,123100,70.0302505493164,615500,3.8717691495548934e-05
139.5,-170.45699853000002,-0.7169109582901001,1678,123200,70.04762268066406,616000,7.523044769186527e-05
139.67,-168.81387792,0.9759116265922785,1678,123300,70.06486511230469,616500,2.0349034457467496e-08
139.34,-170.68999177,0.36408156156539917,1678,123400,70.07795715332031,617000,5.2535497161443345e-06
139.64,-170.32376497,-0.46074819564819336,1678,123500,70.0975341796875,617500,4.271791476639919e-05
139.28,-170.57216189,0.9149551093578339,1678,123600,70.10769653320312,618000,1.923421677929582e-06
138.95,-172.01991402,-0.8791615962982178,1678,123700,70.12367248535156,618500,9.711415623314679e-05
140.16,-167.32779349,0.6376604735851288,1678,123800,70.13956451416016,619000,1.564582248647639e-06
140.11,-168.98747544999998,-2.477437973022461,1678,123900,70.15025329589844,619500,7.7892418630654e-06
140.0,-167.54321650999998,-625.098876953125,1677,124000,70.16645050048828,620000,2.2106079995865002e-05
140.01,-164.44853822999997,-32.41572189331055,1677,124100,70.18519592285156,620500,1.4705484318255913e-05
140.24,-163.08232069000002,-185.0347900390625,1677,124200,70.20499420166016,621000,1.1519980034790933e-05
140.2,-164.62425819,0.7331362366676331,1677,124300,70.2239990234375,621500,8.390978109673597e-06
140.59,-163.086178,-15.198015213012695,1678,124400,70.24137878417969,622000,3.857227784465067e-05
140.89,-162.68599935999998,-1697.5679931640625,1678,124500,70.26183319091797,622500,5.049923129263334e-05
141.28,-161.14126593999998,-60.37287139892578,1678,124600,70.28227996826172,623000,3.0501087167067453e-06
141.65,-157.99774958999998,-6.653632164001465,1678,124700,70.30010986328125,623500,4.142704710830003e-06
141.59,-155.43052183,-2.598231315612793,1678,124800,70.32063293457031,624000,7.368871592916548e-06
141.68,-155.21168335000002,-138.29440307617188,1678,124900,70.34297943115234,624500,1.9036517187487334e-05
141.63,-152.31339749,-17688.306640625,1678,125000,70.35662841796875,625000,2.3148035324993543e-05
141.78,-150.64214161000004,0.381001353263855,1678,125100,70.37023162841797,625500,4.741622251458466e-05
141.66,-150.90076549000003,0.02974492311477661,1678,125200,70.38617706298828,626000,3.82685502700042e-05
140.89,-154.43542905,0.2599807381629944,1678,125300,70.4088363647461,626500,4.1413168219150975e-05
141.14,-154.40194269000003,-0.2719160318374634,1678,125400,70.42488098144531,627000,7.025391823844984e-07
141.64,-152.37980371,0.8481876105070114,1678,125500,70.44493103027344,627500,2.768178148926381e-07
141.12,-155.75126760999999,0.998072361224331,1678,125600,70.4659652709961,628000,4.302530101085722e-07
141.19,-155.72900141,-0.07981634140014648,1678,125700,70.48649597167969,628500,3.179280975018628e-05
140.87,-157.52318885,-3.4570693969726562e-06,1678,125800,70.50492095947266,629000,14456.603515625
140.62,-159.32136947,0.8103227913379669,1678,125900,70.52409362792969,629500,7.183371053542942e-07
140.86,-159.05952727,0.601745218038559,1678,126000,70.53730010986328,630000,1.3727700206800364e-05
140.75,-159.21276723,-149.36941528320312,1678,126100,70.55423736572266,630500,1.2384206456772517e-05
141.76,-154.58208484,-3115.674560546875,1678,126200,70.57273864746094,631000,7.339833246078342e-05
141.64,-153.25035136999998,-0.45331788063049316,1678,126300,70.59374237060547,631500,1.0064679372590035e-05
142.14,-151.81352857,-107.55847930908203,1678,126400,70.61357116699219,632000,3.535607902449556e-05
142.43,-148.85941195,-7.248892784118652,1678,126500,70.63008117675781,632500,6.047629540262278e-06
142.03,-151.93324548,-40.12503433227539,1678,126600,70.6496810913086,633000,4.9928727094084024e-05
141.57,-153.15630409,-168.74603271484375,1678,126700,70.6668701171875,633500,5.8807607274502516e-05
141.0,-158.89640703,-7.896578788757324,1678,126800,70.68276977539062,634000,2.9229063329694327e-06
140.9,-161.93710351,-1.8819239139556885,1678,126900,70.70307159423828,634500,5.3861417654843535e-06
140.36,-165.25515446,0.874243289232254,1678,127000,70.72156524658203,635000,6.043013627277105e-07
140.35,-163.94013468,0.0013228058815002441,1678,127100,70.74024963378906,635500,1934.942138671875
140.47,-162.36502148999998,0.43833088874816895,1678,127200,70.7598648071289,636000,2.348928546780371e-06
140.09,-165.35396290999998,-47.23240280151367,1678,127300,70.7779312133789,636500,4.233694198774174e-05
139.6,-165.82340038,-3.452876567840576,1678,127400,70.79444885253906,637000,4.094968517165398e-06
139.95,-164.45360800999998,-2.594942331314087,1678,127500,70.81392669677734,637500,4.30131985922344e-05
139.89,-166.00404652999998,-13.475116729736328,1678,127600,70.833740234375,638000,1.272095505555626e-05
139.84,-167.65766234,-0.0018892288208007812,1678,127700,70.85098266601562,638500,720.05517578125
139.77,-169.20992712999998,1.7881393432617188e-06,1678,127800,70.86934661865234,639000,19112.353515625
139.42,-169.35627033,0.13975554704666138,1678,127900,70.8851318359375,639500,3.1759489047544776e-06
