obs_rms_mean,obs_rms_std,param_noise_stddev,reference_Q_mean,reference_Q_std,reference_action_mean,reference_action_std,reference_actor_Q_mean,reference_actor_Q_std,reference_perturbed_action_mean,reference_perturbed_action_std,rollout/episode_steps,rollout/episodes,rollout/return,rollout/return_std,total/episodes,total/epochs,total/steps,train/loss_actor,train/loss_critic
0.0,1.0,0.18105739093859663,-16.74386978149414,0.9257060289382935,-1.0,0.0,-16.739599227905273,0.9025855660438538,-0.9998753070831299,3.330223626107909e-05,1902.2,45.0,-229.17628479003906,90.21034240722656,45.0,43,86000,16.27119255065918,0.2235519289970398
0.0,1.0,0.17748984505303073,-16.55844497680664,0.9749031662940979,-1.0,0.0,-16.701568603515625,0.8840130567550659,-1.0,0.0,1904.3260869565217,46.0,-228.54208374023438,89.32576751708984,46.0,44,88000,15.978852272033691,13.515192031860352
0.0,1.0,0.18469664449646242,-17.00181007385254,0.9039933681488037,-1.0,0.0,-17.038415908813477,0.9110212326049805,-0.9998065233230591,3.2573334465269e-05,1906.3617021276596,47.0,-227.9348602294922,88.46629333496094,47.0,45,90000,16.252838134765625,1.7301286458969116
0.0,1.0,0.18840904705084133,-16.61258316040039,0.881736159324646,-1.0,0.0,-16.579364776611328,0.83463054895401,-0.9999735951423645,7.590481800434645e-06,1908.3125,48.0,-227.3529815673828,87.63078308105469,48.0,46,92000,16.00775909423828,0.13609397411346436
0.0,1.0,0.18840904705084133,-16.62347984313965,0.849461555480957,-1.0,0.0,-16.663623809814453,0.832019567489624,-1.0,0.0,1910.1836734693877,49.0,-226.79481506347656,86.81815338134766,49.0,47,94000,16.447479248046875,0.23940229415893555
0.0,1.0,0.19219606889656324,-16.134490966796875,0.7126943469047546,-1.0,0.0,-16.15094566345215,0.7014257907867432,-0.16227465867996216,0.24383679032325745,1911.98,50.0,-226.2589874267578,86.02738952636719,50.0,48,96000,15.878942489624023,0.21531657874584198
0.0,1.0,0.17748984505303073,-15.891737937927246,0.6974643468856812,-1.0,0.0,-15.894047737121582,0.7024464011192322,-0.9890879392623901,0.0030015355441719294,1913.7058823529412,51.0,-225.74415588378906,85.25756072998047,51.0,49,98000,16.016239166259766,0.14650973677635193
0.0,1.0,0.17748984505303073,-17.553171157836914,0.7616144418716431,-1.0,0.0,-18.145923614501953,0.7253726720809937,-0.9968568086624146,0.0009415188687853515,1915.3653846153845,52.0,-225.24913024902344,84.50777435302734,52.0,50,100000,17.162887573242188,14.582266807556152
0.0,1.0,0.19219606889656324,-18.91796875,0.8966889977455139,-1.0,0.0,-18.95704460144043,0.8655566573143005,-0.9999996423721313,1.0133885552932043e-07,1916.9622641509434,53.0,-224.77279663085938,83.77716827392578,53.0,51,102000,19.093727111816406,0.22481831908226013
0.0,1.0,0.19605920988138417,-18.660429000854492,0.8061192035675049,-1.0,0.0,-18.75006103515625,0.7839381098747253,-0.9999762177467346,6.445398412324721e-06,1918.5,54.0,-224.3140869140625,83.06499481201172,54.0,52,104000,19.034561157226562,0.2226925641298294
0.0,1.0,0.2,-18.921003341674805,1.029016137123108,-1.0,0.0,-19.14193344116211,0.9774892926216125,-0.999193012714386,0.0002085844025714323,1919.9818181818182,55.0,-223.8720703125,82.37045288085938,55.0,53,106000,19.285802841186523,14.012032508850098
0.0,1.0,0.20402,-18.749435424804688,0.9310114979743958,-1.0,0.0,-18.750125885009766,0.9034083485603333,-0.9999983310699463,4.426046302796749e-07,1889.8245614035088,57.0,-224.7050323486328,81.51952362060547,57.0,54,108000,19.21193504333496,0.6392271518707275
0.0,1.0,0.19605920988138417,-17.00101089477539,1.037095546722412,-1.0,0.0,-17.160459518432617,0.9458853602409363,-1.0,0.0,1891.7241379310344,58.0,-224.2791290283203,80.8776626586914,58.0,55,110000,18.43290901184082,14.942736625671387
0.0,1.0,0.18840904705084133,-16.07114028930664,1.0160224437713623,-1.0,0.0,-16.139089584350586,1.0036888122558594,0.29455485939979553,0.35715001821517944,1893.5593220338983,59.0,-223.86766052246094,80.25052642822266,59.0,56,112000,17.89443588256836,36.547515869140625
0.0,1.0,0.2,-15.721814155578613,1.014562964439392,-1.0,0.0,-15.726083755493164,0.9749510288238525,0.8823977112770081,0.455096572637558,1895.3333333333333,60.0,-223.4699249267578,79.63758850097656,60.0,57,114000,17.407062530517578,0.21483221650123596
0.0,1.0,0.18840904705084133,-15.44960880279541,1.065649151802063,-1.0,0.0,-15.432411193847656,1.0654833316802979,-0.1013725996017456,0.26094910502433777,1886.7704918032787,61.0,-224.7028045654297,79.55738067626953,61.0,58,116000,16.854660034179688,0.9075432419776917
0.0,1.0,0.19605920988138417,-14.74746322631836,1.0661557912826538,-1.0,0.0,-14.7103271484375,1.1014436483383179,-0.9999978542327881,5.395372681959998e-07,1888.5967741935483,62.0,-224.30441284179688,78.97449493408203,62.0,59,118000,16.486562728881836,4.4025349617004395
0.0,1.0,0.18469664449646242,-14.005511283874512,1.1327911615371704,-1.0,0.0,-14.010149002075195,1.1391758918762207,0.8916968107223511,0.42588838934898376,1890.3650793650793,63.0,-223.91868591308594,78.40406036376953,63.0,60,120000,15.967768669128418,0.19222822785377502
0.0,1.0,0.19219606889656324,-14.045600891113281,1.2155452966690063,-1.0,0.0,-14.082158088684082,1.2343201637268066,0.7558205723762512,0.46235278248786926,1892.078125,64.0,-226.78793334960938,81.05428314208984,64.0,61,122000,16.46811294555664,1.3396086692810059
0.0,1.0,0.19605920988138417,-14.620504379272461,1.0543678998947144,-1.0,0.0,-14.614542007446289,1.072711706161499,-0.9999887347221375,2.363467046961887e-06,1893.7384615384615,65.0,-226.3758544921875,80.49591064453125,65.0,62,124000,16.20159339904785,1.3188046216964722
0.0,1.0,0.19605920988138417,-13.706457138061523,1.1516600847244263,-1.0,0.0,-13.733829498291016,1.1327680349349976,-0.9798476696014404,0.004573950543999672,1895.3484848484848,66.0,-225.9762725830078,79.94869995117188,66.0,63,126000,15.463105201721191,1.090499997138977
0.0,1.0,0.20402,-13.179108619689941,1.0361974239349365,-1.0,0.0,-13.193593978881836,1.0317437648773193,-0.9999929666519165,1.5321046475946787e-06,1896.910447761194,67.0,-225.58860778808594,79.41229248046875,67.0,64,128000,14.729981422424316,1.7413848638534546
0.0,1.0,0.20402,-12.86861801147461,0.9385270476341248,-1.0,0.0,-12.88642406463623,0.9492220878601074,-0.9999961853027344,4.857184308093565e-07,1898.4264705882354,68.0,-225.21234130859375,78.88636016845703,68.0,65,130000,14.89447021484375,0.7421665787696838
0.0,1.0,0.19605920988138417,-12.86977767944336,0.9347359538078308,-1.0,0.0,-12.878728866577148,0.927729606628418,-0.15936240553855896,0.21515311300754547,1849.8309859154929,71.0,-226.788818359375,78.09627532958984,71.0,66,132000,14.80980110168457,1.1834620237350464
0.0,1.0,0.19605920988138417,-13.123895645141602,0.9115293622016907,-1.0,0.0,-13.186851501464844,0.9334569573402405,-0.9998658299446106,3.19448190566618e-05,1851.9166666666667,72.0,-232.08995056152344,89.49612426757812,72.0,67,134000,15.067181587219238,0.5239726901054382
0.0,1.0,0.18840904705084133,-12.809220314025879,0.959703803062439,-1.0,0.0,-12.786949157714844,0.9800600409507751,-0.9608966112136841,0.010411365889012814,1853.945205479452,73.0,-231.65042114257812,88.95923614501953,73.0,68,136000,15.220008850097656,0.2949313223361969
0.0,1.0,0.17748984505303073,-12.426199913024902,0.8525905013084412,-1.0,0.0,-12.430965423583984,0.8171589970588684,-0.999387264251709,0.000200196765945293,1855.918918918919,74.0,-231.22276306152344,88.431640625,74.0,69,138000,15.15255355834961,2.353821277618408
0.0,1.0,0.17748984505303073,-13.03396224975586,0.7743260264396667,-1.0,0.0,-13.033849716186523,0.7856677174568176,0.9959222078323364,0.020078187808394432,1857.84,75.0,-230.80650329589844,87.91307830810547,75.0,70,140000,15.066739082336426,1.156002402305603
0.0,1.0,0.17748984505303073,-13.057918548583984,0.7063690423965454,-1.0,0.0,-13.125431060791016,0.7082116603851318,-1.0,0.0,1854.0131578947369,76.0,-231.92259216308594,87.86601257324219,76.0,71,142000,15.267939567565918,15.15180778503418
0.0,1.0,0.17399259391533256,-12.482964515686035,0.6761507987976074,-1.0,0.0,-12.446538925170898,0.6959837079048157,-0.999985933303833,3.9424767237505876e-06,1855.909090909091,77.0,-231.50807189941406,87.36836242675781,77.0,72,144000,15.184017181396484,6.487478733062744
0.0,1.0,0.17748984505303073,-11.637199401855469,0.6906816363334656,-1.0,0.0,-11.63456916809082,0.708422839641571,-0.9999628067016602,1.1212554454687051e-05,1857.7564102564102,78.0,-231.1041717529297,86.87883758544922,78.0,73,146000,14.442373275756836,1.2983958721160889
0.0,1.0,0.17056425244126316,-10.325698852539062,0.6591216921806335,-1.0,0.0,-10.222677230834961,0.654913067817688,-0.9999998807907104,3.650024282819686e-08,1859.5569620253164,79.0,-230.7104949951172,86.39720153808594,79.0,74,148000,14.7030611038208,2.1499135494232178
0.0,1.0,0.17399259391533256,-9.783944129943848,0.5787048935890198,-1.0,0.0,-9.792789459228516,0.5826412439346313,0.17415741086006165,0.31185972690582275,1861.3125,80.0,-230.32656860351562,85.92328643798828,80.0,75,150000,13.169910430908203,42.36817932128906
0.0,1.0,0.17056425244126316,-9.15382194519043,0.4250173270702362,-1.0,0.0,-9.183271408081055,0.4410243034362793,0.4315636157989502,0.43282249569892883,1863.0246913580247,81.0,-232.51512145996094,87.60617065429688,81.0,76,152000,12.74346923828125,3.562478542327881
0.0,1.0,0.17748984505303073,-8.776141166687012,0.355206161737442,-1.0,0.0,-8.765665054321289,0.3558628261089325,0.766928493976593,0.44444069266319275,1864.6951219512196,82.0,-232.11863708496094,87.14344787597656,82.0,77,154000,12.798388481140137,1.978939414024353
0.0,1.0,0.17748984505303073,-8.497101783752441,0.24560390412807465,-1.0,0.0,-8.554352760314941,0.22884635627269745,-0.9995216727256775,9.039323776960373e-05,1866.3253012048192,83.0,-234.1737060546875,88.59342956542969,83.0,78,156000,12.438154220581055,5.1446380615234375
0.0,1.0,0.17056425244126316,-8.57706069946289,0.17972135543823242,-1.0,0.0,-8.574541091918945,0.18459168076515198,-0.9999849796295166,3.08823655359447e-06,1867.9166666666667,84.0,-233.7669219970703,88.1424560546875,84.0,79,158000,12.757599830627441,3.0518176555633545
0.0,1.0,0.18469664449646242,-8.514605522155762,0.1598772555589676,-1.0,0.0,-8.514488220214844,0.1653071641921997,-0.9993137121200562,0.0001641370472498238,1869.4705882352941,85.0,-233.36972045898438,87.69802856445312,85.0,80,160000,12.352222442626953,2.7322587966918945
0.0,1.0,0.19219606889656324,-8.438899040222168,0.1735379993915558,-1.0,0.0,-8.435543060302734,0.1759684532880783,-0.8401349782943726,0.052674587815999985,1870.9883720930231,86.0,-232.9817352294922,87.26002502441406,86.0,81,162000,12.47301959991455,2.983849287033081
0.0,1.0,0.17748984505303073,-9.445661544799805,0.15548624098300934,-1.0,0.0,-9.411349296569824,0.13826967775821686,-0.9999996423721313,8.688795105626923e-08,1872.471264367816,87.0,-232.60269165039062,86.8282699584961,87.0,82,164000,13.557830810546875,1.8029615879058838
0.0,1.0,0.17056425244126316,-9.478738784790039,0.08911945670843124,-1.0,0.0,-9.455158233642578,0.0897393748164177,-0.09860203415155411,0.2801949679851532,1873.9204545454545,88.0,-232.23216247558594,86.40263366699219,88.0,83,166000,13.265643119812012,9.55860424041748
0.0,1.0,0.17748984505303073,-9.452691078186035,0.0671861320734024,-1.0,0.0,-9.448148727416992,0.07346649467945099,-0.9999994039535522,1.6842267314132187e-07,1875.3370786516855,89.0,-231.8700408935547,85.98298645019531,89.0,84,168000,12.990478515625,1.4760336875915527
0.0,1.0,0.16720346283821505,-9.645095825195312,0.07906968146562576,-1.0,0.0,-9.593571662902832,0.08233525604009628,-0.992188572883606,0.002288238611072302,1876.7222222222222,90.0,-231.51597595214844,85.56918334960938,90.0,85,170000,13.343954086303711,0.3542100787162781
0.0,1.0,0.17748984505303073,-10.212896347045898,0.0863722637295723,-1.0,0.0,-10.208395004272461,0.09216010570526123,0.9926592707633972,0.035364892333745956,1878.076923076923,91.0,-231.16969299316406,85.16112518310547,91.0,86,172000,13.833220481872559,16.319469451904297
0.0,1.0,0.18840904705084133,-9.845699310302734,0.1218721941113472,-1.0,0.0,-9.81770133972168,0.12670499086380005,-0.9999046921730042,2.766819488897454e-05,1879.4021739130435,92.0,-233.08489990234375,86.6451187133789,92.0,87,174000,14.317679405212402,16.06122589111328
0.0,1.0,0.18105739093859663,-9.735298156738281,0.11387792974710464,-1.0,0.0,-9.752379417419434,0.12150102853775024,-0.9999580979347229,1.2898947716166731e-05,1880.6989247311828,93.0,-232.72918701171875,86.24553680419922,93.0,88,176000,13.943315505981445,10.522292137145996
0.0,1.0,0.18840904705084133,-8.903487205505371,0.19667938351631165,-1.0,0.0,-8.943319320678711,0.206348717212677,-0.9999991655349731,1.803594642524331e-07,1881.968085106383,94.0,-232.38104248046875,85.85123443603516,94.0,89,178000,13.615761756896973,51.771087646484375
0.0,1.0,0.2,-9.504075050354004,0.1654399037361145,-1.0,0.0,-9.458345413208008,0.17990897595882416,0.6311783790588379,0.4374178349971771,1883.2105263157894,95.0,-232.0402374267578,85.46209716796875,95.0,90,180000,13.141053199768066,0.3365831673145294
0.0,1.0,0.18840904705084133,-9.745292663574219,0.18759030103683472,-1.0,0.0,-9.818025588989258,0.17761045694351196,-0.9998613595962524,4.6893139369785786e-05,1884.4270833333333,96.0,-231.7064666748047,85.07801818847656,96.0,91,182000,12.605966567993164,24.795473098754883
0.0,1.0,0.19219606889656324,-9.658488273620605,0.20388662815093994,-1.0,0.0,-9.667760848999023,0.21004964411258698,0.8706014156341553,0.4829089343547821,1885.618556701031,97.0,-231.379638671875,84.69889831542969,97.0,92,184000,14.060619354248047,17.74344825744629
0.0,1.0,0.19219606889656324,-10.17168140411377,0.29603850841522217,-1.0,0.0,-10.23798656463623,0.300470769405365,-0.8808207511901855,0.0356563962996006,1886.7857142857142,98.0,-231.05946350097656,84.32463073730469,98.0,93,186000,14.193401336669922,36.369903564453125
0.0,1.0,0.19219606889656324,-10.503125190734863,0.2746453583240509,-1.0,0.0,-10.574565887451172,0.27575886249542236,-0.5846019983291626,0.1178765594959259,1887.9292929292928,99.0,-230.7457733154297,83.95512390136719,99.0,94,188000,14.03736686706543,15.099433898925781
0.0,1.0,0.17748984505303073,-10.367395401000977,0.22888749837875366,-1.0,0.0,-10.327262878417969,0.24079535901546478,-0.999998927116394,1.0510337489222366e-07,1889.05,100.0,-230.4383544921875,83.59027862548828,100.0,95,190000,14.760614395141602,9.899099349975586
0.0,1.0,0.19605920988138417,-9.884174346923828,0.1409003585577011,-1.0,0.0,-9.864197731018066,0.1492515653371811,0.8746464848518372,0.48362383246421814,1890.148514851485,101.0,-230.13702392578125,83.23001098632812,101.0,96,192000,14.068716049194336,3.786897659301758
0.0,1.0,0.2,-9.688713073730469,0.15639346837997437,-1.0,0.0,-9.763711929321289,0.16020886600017548,0.881047248840332,0.4498078525066376,1891.2254901960785,102.0,-229.8415985107422,82.87419891357422,102.0,97,194000,13.63879108428955,3.149941921234131
0.0,1.0,0.18840904705084133,-10.085022926330566,0.21639181673526764,-1.0,0.0,-10.073005676269531,0.2291490137577057,-0.9970226287841797,0.0009573586867190897,1892.2815533980583,103.0,-231.51881408691406,84.19254302978516,103.0,98,196000,12.873377799987793,1.897154688835144
0.0,1.0,0.18105739093859663,-10.823776245117188,0.19046807289123535,-1.0,0.0,-10.849297523498535,0.1994468718767166,-0.9999935626983643,2.570180299699132e-07,1893.3173076923076,104.0,-231.21571350097656,83.84320831298828,104.0,99,198000,14.025459289550781,16.072460174560547
0.0,1.0,0.18469664449646242,-10.451337814331055,0.2329747974872589,-1.0,0.0,-10.442361831665039,0.25188666582107544,0.847661554813385,0.4737609624862671,1894.3333333333333,105.0,-230.91845703125,83.498046875,105.0,100,200000,14.827654838562012,0.38939526677131653
0.0,1.0,0.18469664449646242,-10.429658889770508,0.2824508249759674,-1.0,0.0,-10.445135116577148,0.2971944212913513,0.9551692008972168,0.18229083716869354,1895.3301886792453,106.0,-230.62680053710938,83.15697479248047,106.0,101,202000,14.577653884887695,0.7192136645317078
0.0,1.0,0.18105739093859663,-10.31281566619873,0.25733885169029236,-1.0,0.0,-10.282562255859375,0.2689568102359772,-0.9999978542327881,6.884030199216795e-07,1896.3084112149534,107.0,-232.26107788085938,84.46041870117188,107.0,102,204000,14.516053199768066,0.38836801052093506
0.0,1.0,0.17056425244126316,-10.075162887573242,0.19556578993797302,-1.0,0.0,-10.089094161987305,0.20552481710910797,-0.9990490674972534,0.00028762005968019366,1897.2685185185185,108.0,-231.96240234375,84.12525177001953,108.0,103,206000,15.062193870544434,18.496484756469727
0.0,1.0,0.18105739093859663,-9.90558910369873,0.1575005054473877,-1.0,0.0,-9.94382095336914,0.1736057996749878,-1.0,0.0,1898.211009174312,109.0,-231.66920471191406,83.79388427734375,109.0,104,208000,13.635030746459961,1.5595757961273193
